MethodID, MethodName, RequirementID, RequirementName, ClassID, ClassName, Gold, Subject, OwnerClassT, OwnerClassN, OwnerClassE, #callermethods, #callermethodsT, #callermethodsN, #callermethodsE, #callerclasses, #callerclassesT, #callerclassesN, #callerclassesE, #calleemethods, #calleemethodsT, #calleemethodsN, #calleemethodsE, #calleeclasses, #calleeclassesT, #calleeclassesN, #calleeclassesE, OwnerClassPrediction, MajorityClassLevelCallers, MajorityClassLevelCallees, MajorityMethodLevelCallers, MajorityMethodLevelCallees,AtLeast1NPredictionClassLevelCallers, AtLeast1NPredictionClassLevelCallees, AtLeast1NPredictionMethodLevelCallers, AtLeast1NPredictionMethodLevelCallees, AtLeast1TPredictionClassLevelCallers, AtLeast1TPredictionClassLevelCallees, AtLeast1TPredictionMethodLevelCallers, AtLeast1TPredictionMethodLevelCallees,AllNClassLevelCallers, AllNClassLevelCallees, AllNMethodLevelCallers, AllNMethodLevelCallees,AllTClassLevelCallers, AllTClassLevelCallees, AllTMethodLevelCallers, AllTMethodLevelCallees, OnlyInParsedCallers, OnlyInExecutedCallers, BothParsedAndExecutedCallers, OnlyInParsedCallees, OnlyInExecutedCallees, BothParsedAndExecutedCallees
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,8,08: Maintain Resource Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, T, T,1,0,0,1,1,0,0,1,1,0,0,4,4,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,10,10: Add/Remove Resources to Tasks Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,1,3,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,11,11: Change Task Begin/End Times manually with user changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,12,12: Change Task Begin/End Times automatically with dependency changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,13,13: Change Task Begin/End Times automatically with subtask changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,14,14: Prevent Circular Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,15,15: Show Critical Path,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,16,16: Add/Remove Holidays and Vacation Days,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,17,17: Show Resource Utilization (underused or overused person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
838,net.sourceforge.ganttproject.ResourceTreeTable.deleteAllColumns,18,XXX: General Purpose Code,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,1,0,1,0,1,0,1,0,4,0,4,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,1,0,2,2,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,1,01: Create Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,2,02: Delete Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,3,03: Maintain Task Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,4,04: Add/Remove Tasks as Subtasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,5,05: Handle Milestones,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,6,06: Create Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,1,1,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,7,07: Delete Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,1,1,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,8,08: Maintain Resource Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, T, T,1,0,0,5,5,0,0,1,1,0,0,2,2,0,0,2,2,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,10,10: Add/Remove Resources to Tasks Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,11,11: Change Task Begin/End Times manually with user changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,12,12: Change Task Begin/End Times automatically with dependency changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,13,13: Change Task Begin/End Times automatically with subtask changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,14,14: Prevent Circular Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,15,15: Show Critical Path,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,16,16: Add/Remove Holidays and Vacation Days,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,1,1,0,2,1,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,17,17: Show Resource Utilization (underused or overused person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
841,net.sourceforge.ganttproject.ResourceTreeTable.getDefinitions,18,XXX: General Purpose Code,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,5,0,5,0,1,0,1,0,2,0,2,0,2,0,2,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4,1,0,1,1,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,1,01: Create Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,2,02: Delete Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,3,03: Maintain Task Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,4,04: Add/Remove Tasks as Subtasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,5,05: Handle Milestones,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,6,06: Create Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,7,07: Delete Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,8,08: Maintain Resource Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, T, T,1,0,0,4,4,0,0,1,1,0,0,0,null,null,null,0,null,null,null,null,null,null,null,null,null,null,null,null,null,T,null,T,null,null,null,null,null,T,null,T,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,10,10: Add/Remove Resources to Tasks Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,11,11: Change Task Begin/End Times manually with user changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,12,12: Change Task Begin/End Times automatically with dependency changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,13,13: Change Task Begin/End Times automatically with subtask changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,14,14: Prevent Circular Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,15,15: Show Critical Path,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,16,16: Add/Remove Holidays and Vacation Days,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,17,17: Show Resource Utilization (underused or overused person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
842,net.sourceforge.ganttproject.ResourceTreeTable.getRoleManager,18,XXX: General Purpose Code,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,4,0,4,0,1,0,1,0,0,null,null,null,0,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,2,0,0,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,1,01: Create Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,2,02: Delete Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,3,03: Maintain Task Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,4,04: Add/Remove Tasks as Subtasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,5,05: Handle Milestones,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,6,06: Create Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,4,2,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,7,07: Delete Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,4,2,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,8,08: Maintain Resource Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, T, T,1,0,0,6,6,0,0,2,2,0,0,1,1,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,10,10: Add/Remove Resources to Tasks Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,4,2,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,11,11: Change Task Begin/End Times manually with user changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,12,12: Change Task Begin/End Times automatically with dependency changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,13,13: Change Task Begin/End Times automatically with subtask changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,14,14: Prevent Circular Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,15,15: Show Critical Path,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,16,16: Add/Remove Holidays and Vacation Days,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,17,17: Show Resource Utilization (underused or overused person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
843,net.sourceforge.ganttproject.ResourceTreeTable.getSelectedNodes,18,XXX: General Purpose Code,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,6,0,6,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,4,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,1,01: Create Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,2,02: Delete Tasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,3,03: Maintain Task Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,4,04: Add/Remove Tasks as Subtasks,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,5,05: Handle Milestones,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,6,06: Create Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,1,8,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,7,07: Delete Resources (person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,1,8,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,8,08: Maintain Resource Properties,42,net.sourceforge.ganttproject.ResourceTreeTable, T, T,1,0,0,9,9,0,0,2,2,0,0,1,1,0,0,1,1,0,0,null,null,null,null,null,null,null,null,null,T,T,T,T,null,null,null,null,T,T,T,T,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,10,10: Add/Remove Resources to Tasks Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,1,8,0,2,1,1,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,11,11: Change Task Begin/End Times manually with user changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,12,12: Change Task Begin/End Times automatically with dependency changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,13,13: Change Task Begin/End Times automatically with subtask changes,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,14,14: Prevent Circular Dependencies,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,15,15: Show Critical Path,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,16,16: Add/Remove Holidays and Vacation Days,42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
844,net.sourceforge.ganttproject.ResourceTreeTable.getTree,17,17: Show Resource Utilization (underused or overused person),42,net.sourceforge.ganttproject.ResourceTreeTable, N, N,0,1,0,9,0,9,0,2,0,2,0,1,0,1,0,1,0,1,0,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,2,0,1,0,0
